업체(시설)명,인허가번호,업종코드,업종명,지도점검일자,점검기관,점검기관명,지도점검구분,처분대상여부,점검사항,점검결과,소재지도로명주소,소재지주소
북악주유소,3.00E+17,22,폐수배출업소관리,20170102,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 평창동 103-1번지 
유진염색,3.00E+17,22,폐수배출업소관리,20161227,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 248-17 (종로5가),서울특별시 종로구 종로5가 248-2번지 
반도염색,3.00E+17,22,폐수배출업소관리,20161227,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 269-10 (종로6가),서울특별시 종로구 종로6가 97번지 
서울적십자 병원,3.00E+17,22,폐수배출업소관리,20161221,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 새문안로 9 (평동),서울특별시 종로구 평동 164번지 
유진염색,3.00E+17,22,폐수배출업소관리,20161214,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 248-17 (종로5가),서울특별시 종로구 종로5가 248-2번지 
반도염색,3.00E+17,22,폐수배출업소관리,20161214,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 269-10 (종로6가),서울특별시 종로구 종로6가 97번지 
태평양염색,3.00E+17,22,폐수배출업소관리,20161202,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40나길 14 (종로5가),서울특별시 종로구 종로5가 444-3번지 1층 
반도염색,3.00E+17,22,폐수배출업소관리,20161117,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 269-10 (종로6가),서울특별시 종로구 종로6가 97번지 
신아염색,3.00E+17,22,폐수배출업소관리,20161103,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 34번지 
서울대학교 간연구소,3.00E+17,22,폐수배출업소관리,20161028,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 연건동 28번지 (28-2) 
한국부식,3.00E+17,22,폐수배출업소관리,20161026,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 관수동 139번지 
진성기획,3.00E+17,22,폐수배출업소관리,20161026,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 관수동 113-2번지 
신미기업,3.00E+17,22,폐수배출업소관리,20161026,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 관수동 134-7번지 
청룡부식,3.00E+17,22,폐수배출업소관리,20161025,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 관수동 132번지 
현대부식,3.00E+17,22,폐수배출업소관리,20161025,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 관수동 44번지 
동현실업,3.00E+17,22,폐수배출업소관리,20161025,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 종로18길 11 (관수동),서울특별시 종로구 관수동 55번지 
용마,3.00E+17,22,폐수배출업소관리,20161025,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 관수동 40번지 
쁘띠,3.00E+17,22,폐수배출업소관리,20161025,3000000,서울특별시 종로구,수시,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 돈화문로 48 (묘동),서울특별시 종로구 묘동 99-1번지 외 1필지(102-1) 
평화당인쇄(주),3.00E+17,22,폐수배출업소관리,20161024,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 우정국로 45 (견지동),서울특별시 종로구 견지동 60번지 
(재)한국의학연구소한국중부의원,3.00E+17,22,폐수배출업소관리,20161024,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 당주동 100번지 세종빌딩 1층(107~109호) 
골드스미스,3.00E+17,22,폐수배출업소관리,20161006,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 율곡로10길 95-7 (봉익동),서울특별시 종로구 봉익동 9-8번지 
Bevince(베빈스),3.00E+17,22,폐수배출업소관리,20161006,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 돈화문로5가길 15 402호 (돈의동 아성빌딩),서울특별시 종로구 돈의동 123번지 
의료법인하나로의료재단하나로의원,3.00E+17,22,폐수배출업소관리,20161006,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 인사동5길 25 (인사동),서울특별시 종로구 인사동 194-4번지 
팔구사,3.00E+17,22,폐수배출업소관리,20161006,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,서울특별시 종로구 서순라길 89-26 3층 (권농동),서울특별시 종로구 권농동 186번지 
유진염색,3.00E+17,22,폐수배출업소관리,20161006,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 248-17 (종로5가),서울특별시 종로구 종로5가 248-2번지 
알파색채 주식회사,3.00E+17,22,폐수배출업소관리,20160929,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 평창문화로 16 (평창동),서울특별시 종로구 평창동 283-1번지 
OK카서비스,3.00E+17,22,폐수배출업소관리,20160929,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 평창동 66-32번지 
반도염색,3.00E+17,22,폐수배출업소관리,20160928,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 269-10 (종로6가),서울특별시 종로구 종로6가 97번지 
유진염색,3.00E+17,22,폐수배출업소관리,20160928,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 248-17 (종로5가),서울특별시 종로구 종로5가 248-2번지 
아트섬유,3.00E+17,22,폐수배출업소관리,20160922,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40나길 17 (종로5가),서울특별시 종로구 종로5가 459번지 1층 
다래기획,3.00E+17,22,폐수배출업소관리,20160921,3000000,서울특별시 종로구,정기,N,발생폐수 적정보관 및 위탁여부,,,서울특별시 종로구 돈의동 154번지 
수암크리스탈,3.00E+17,22,폐수배출업소관리,20160921,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 수표로18가길 5-4 (관수동),서울특별시 종로구 관수동 134-7번지 
제일염색,3.00E+17,22,폐수배출업소관리,20160921,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로36나길 15-1 (종로5가),서울특별시 종로구 종로5가 225-25번지 1층 
정원염색,3.00E+17,22,폐수배출업소관리,20160908,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 32-5번지 1층 
종오섬유,3.00E+17,22,폐수배출업소관리,20160908,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 충신동 206-12번지 
제일염색,3.00E+17,22,폐수배출업소관리,20160907,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로36나길 15-1 (종로5가),서울특별시 종로구 종로5가 225-25번지 1층 
월드염색,3.00E+17,22,폐수배출업소관리,20160907,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 239-29번지 
푸른염색,3.00E+17,22,폐수배출업소관리,20160907,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로41길 38-10 (종로6가),서울특별시 종로구 종로6가 194-5번지 
종로염색,3.00E+17,22,폐수배출업소관리,20160811,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 효제동 197-1번지 
진흥염색,3.00E+17,22,폐수배출업소관리,20160811,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40나길 21-1 (종로5가),서울특별시 종로구 종로5가 465번지 
정원염색,3.00E+17,22,폐수배출업소관리,20160804,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 32-5번지 1층 
반도염색,3.00E+17,22,폐수배출업소관리,20160804,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 269-10 (종로6가),서울특별시 종로구 종로6가 97번지 
서울적십자 병원,3.00E+17,22,폐수배출업소관리,20160803,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 새문안로 9 (평동),서울특별시 종로구 평동 164번지 
강북삼성병원,3.00E+17,22,폐수배출업소관리,20160803,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 새문안로 29 (평동),서울특별시 종로구 평동 108-1번지 
선경섬유,3.00E+17,22,폐수배출업소관리,20160727,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40나길 22 (종로5가),서울특별시 종로구 종로5가 460-2번지 
삼원염색,3.00E+17,22,폐수배출업소관리,20160727,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40가길 21-4 (종로5가),서울특별시 종로구 종로5가 484번지 
세란병원 종합검진센터,3.00E+17,22,폐수배출업소관리,20160721,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 통일로16길 4-1 지하2층 (무악동 시니어즈 하우징 더 골든 팰리스),서울특별시 종로구 무악동 66-3번지 
동원상사,3.00E+17,22,폐수배출업소관리,20160720,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 효제동 204번지 
종로염색,3.00E+17,22,폐수배출업소관리,20160720,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 효제동 197-1번지 
유진염색,3.00E+17,22,폐수배출업소관리,20160720,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 248-17 (종로5가),서울특별시 종로구 종로5가 248-2번지 
미주염색,3.00E+17,22,폐수배출업소관리,20160714,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 98-2번지 
반도염색,3.00E+17,22,폐수배출업소관리,20160714,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로 269-10 (종로6가),서울특별시 종로구 종로6가 97번지 
효제사,3.00E+17,22,폐수배출업소관리,20160714,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 238-32번지 
월드염색,3.00E+17,22,폐수배출업소관리,20160713,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 239-29번지 
정원염색,3.00E+17,22,폐수배출업소관리,20160713,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 32-5번지 1층 
(주)두양,3.00E+17,22,폐수배출업소관리,20160713,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 240-3번지 
제일염색,3.00E+17,22,폐수배출업소관리,20160707,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로36나길 15-1 (종로5가),서울특별시 종로구 종로5가 225-25번지 1층 
종암염색,3.00E+17,22,폐수배출업소관리,20160707,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,서울특별시 종로구 종로40가길 21-1 (종로5가),서울특별시 종로구 종로5가 471번지 
신아염색,3.00E+17,22,폐수배출업소관리,20160706,3000000,서울특별시 종로구,정기,N,폐수배출시설 및 방지시설 정상가동 여부,,,서울특별시 종로구 종로6가 34번지 
